Date,Open,High,Low,Close,Adj Close,Volume
2010-07-02,48.000000,48.900002,47.599998,48.044998,41.207592,202210
2010-07-05,48.000000,49.875000,47.790001,48.770000,41.829426,503070
2010-07-06,48.349998,48.799999,47.310001,47.645000,40.864521,637820
2010-07-07,47.645000,48.790001,47.200001,47.849998,41.040352,325830
2010-07-08,48.459999,48.669998,48.000000,48.125000,41.276215,159750
2010-07-09,47.639999,48.540001,47.639999,48.244999,41.379128,128790
2010-07-12,48.400002,49.500000,48.400002,49.154999,42.159626,476430
2010-07-13,48.630001,49.849998,48.360001,49.115002,42.125328,187350
2010-07-14,48.615002,49.599998,48.500000,48.654999,41.730785,152160
2010-07-15,48.630001,49.154999,47.049999,48.240002,41.374847,148830
2010-07-16,48.240002,53.250000,47.930000,51.660000,44.308136,4718300
2010-07-19,51.389999,51.900002,50.599998,50.910000,43.664875,444360
2010-07-20,51.349998,53.099998,50.930000,51.889999,44.505409,1565060
2010-07-21,52.340000,52.900002,51.599998,52.110001,44.694103,437650
2010-07-22,52.470001,52.590000,51.500000,51.685001,44.329590,169120
2010-07-23,51.750000,52.445000,50.634998,50.990002,43.733486,152860
2010-07-26,51.099998,52.099998,50.509998,50.709999,43.493343,209140
2010-07-27,51.000000,51.000000,49.709999,50.020000,42.901531,194220
2010-07-28,50.480000,50.480000,49.810001,50.209999,43.064487,195130
2010-07-29,50.299999,50.595001,50.000000,50.105000,42.974438,111160
2010-07-30,50.099998,50.500000,48.560001,48.724998,41.790829,865730
2010-08-02,48.724998,49.500000,48.700001,48.974998,42.005241,284110
2010-08-03,49.250000,50.500000,49.250000,50.279999,43.124535,663460
2010-08-04,50.200001,52.480000,49.900002,52.125000,44.706963,1939750
2010-08-05,52.799999,54.500000,52.125000,52.654999,45.161537,3091260
2010-08-06,53.139999,60.169998,52.700001,59.040001,50.637875,16520830
2010-08-09,59.105000,62.169998,57.220001,58.525002,50.196163,11020150
2010-08-10,64.400002,64.800003,60.299999,61.049999,52.361832,1355322
2010-08-11,61.000000,62.599998,59.150002,59.849998,51.332600,766669
2010-08-12,60.750000,60.900002,57.049999,58.150002,49.874527,282868
2010-08-13,58.799999,58.799999,55.250000,55.650002,47.730312,452091
2010-08-16,55.599998,56.450001,54.200001,54.799999,47.001278,275312
2010-08-17,54.099998,58.900002,47.900002,57.200001,49.059727,1313462
2010-08-18,57.049999,57.049999,54.500000,54.849998,47.044155,379108
2010-08-19,55.200001,55.599998,53.450001,54.549999,46.786850,825901
2010-08-20,54.549999,54.799999,53.150002,53.650002,46.014942,252985
2010-08-23,53.099998,56.250000,53.099998,54.849998,47.044155,1225675
2010-08-24,55.299999,57.400002,50.400002,55.450001,47.558773,1351802
2010-08-25,55.250000,56.200001,52.549999,53.400002,45.800514,1374577
2010-08-26,54.000000,54.900002,51.400002,52.150002,44.728405,316391
2010-08-27,52.000000,53.450001,49.049999,49.950001,42.841496,461308
2010-08-30,50.400002,51.500000,48.099998,49.049999,42.069580,376304
2010-08-31,49.000000,51.299999,48.200001,49.450001,42.412651,439176
2010-09-01,50.099998,50.500000,49.150002,50.099998,42.970142,246481
2010-09-02,50.200001,50.900002,49.799999,50.099998,42.970142,235159
2010-09-03,50.500000,51.900002,50.500000,50.849998,43.613411,436237
2010-09-06,51.099998,52.799999,51.099998,51.900002,44.513988,496008
2010-09-07,52.000000,52.500000,49.549999,50.450001,43.270332,380309
2010-09-08,51.000000,52.299999,49.799999,51.549999,44.213791,325101
2010-09-09,52.500000,53.150002,51.099998,51.349998,44.042255,218890
2010-09-13,51.599998,53.299999,51.150002,52.299999,44.857059,696331
2010-09-14,51.650002,54.650002,51.650002,52.849998,45.328789,708829
2010-09-15,52.500000,55.500000,52.000000,54.900002,47.087048,1018460
2010-09-16,53.299999,56.799999,53.299999,56.099998,48.116280,846856
2010-09-17,56.000000,59.200001,55.650002,58.500000,50.174721,1586765
2010-09-20,58.500000,61.599998,54.150002,55.700001,47.773201,2878379
2010-09-21,55.000000,55.400002,53.099998,54.349998,46.615314,810876
2010-09-22,55.200001,55.750000,53.900002,54.299999,46.572426,461634
2010-09-23,54.349998,55.000000,53.000000,53.599998,45.972050,366972
2010-09-24,53.500000,54.349998,53.250000,53.849998,46.186470,276137
2010-09-27,54.500000,56.250000,53.799999,54.299999,46.572426,984657
2010-09-28,54.349998,54.849998,53.049999,53.250000,45.671879,356557
2010-09-29,53.200001,54.150002,52.500000,52.599998,45.114357,424473
2010-09-30,53.000000,56.450001,51.200001,54.900002,47.087048,1565232
2010-10-01,55.250000,58.950001,52.849998,58.299999,50.003181,7418063
2010-10-04,59.400002,62.750000,58.400002,61.599998,52.833549,8730551
2010-10-05,62.299999,63.700001,60.200001,60.549999,51.932983,3077550
2010-10-06,61.700001,62.700001,59.250000,61.299999,52.576237,2486288
2010-10-07,62.599998,62.599998,56.750000,59.250000,50.817993,2314904
2010-10-08,59.900002,63.250000,58.250000,62.400002,53.519703,2481774
2010-10-11,63.250000,63.400002,61.099998,61.450001,52.704903,925135
2010-10-12,62.000000,63.650002,61.049999,61.549999,52.790665,1601407
2010-10-13,62.099998,62.750000,60.849998,61.049999,52.361832,778340
2010-10-14,61.250000,61.750000,59.000000,60.150002,51.589909,1358009
2010-10-15,60.500000,60.750000,58.000000,58.450001,50.131836,505419
2010-10-18,58.799999,61.000000,58.200001,58.599998,50.260487,769347
2010-10-19,59.150002,60.799999,58.700001,59.650002,51.161060,838126
2010-10-20,59.299999,60.250000,58.349998,58.599998,50.260487,487791
2010-10-21,59.400002,62.799999,59.099998,61.000000,52.318939,2568805
2010-10-22,61.599998,66.400002,60.750000,64.900002,55.663918,5667720
2010-10-25,65.849998,66.150002,63.000000,63.700001,54.634701,2831350
2010-10-26,63.500000,66.250000,62.500000,64.800003,55.578159,3219405
2010-10-27,64.500000,67.599998,64.500000,67.050003,57.507954,3312197
2010-10-28,67.599998,68.199997,63.299999,64.150002,55.020649,3024169
2010-10-29,64.900002,65.000000,60.299999,62.500000,53.605469,1449305
2010-11-01,63.750000,65.000000,62.799999,64.199997,55.063538,1875436
2010-11-02,65.099998,65.099998,63.599998,64.150002,55.020649,711009
2010-11-03,64.849998,64.849998,62.500000,63.200001,54.205849,513190
2010-11-04,63.700001,63.900002,62.799999,63.150002,54.162968,358211
2010-11-08,64.400002,64.500000,62.849998,63.799999,54.720467,492991
2010-11-09,64.000000,65.050003,63.299999,64.500000,55.320839,3108768
2010-11-10,64.199997,65.099998,64.099998,64.550003,55.363728,1357396
2010-11-11,64.500000,65.949997,61.150002,63.000000,54.034317,2387354
2010-11-12,63.000000,63.500000,58.500000,59.400002,50.946648,2587799
2010-11-15,59.900002,60.950001,57.500000,58.950001,50.560684,1196442
2010-11-16,61.099998,62.000000,58.000000,58.299999,50.003181,2232392
2010-11-18,60.150002,62.000000,56.299999,59.200001,50.775093,2690584
2010-11-19,60.400002,60.400002,55.799999,56.750000,48.673771,1076291
2010-11-22,57.900002,58.900002,56.099998,57.549999,49.359909,944423
2010-11-23,57.000000,57.000000,54.000000,55.099998,47.258572,1506672
2010-11-24,55.900002,56.500000,52.849998,53.500000,45.886280,974512
2010-11-25,54.400002,54.400002,49.799999,50.450001,43.270332,1208184
2010-11-26,51.099998,51.500000,42.500000,49.599998,42.541298,2277644
2010-11-29,50.000000,50.750000,46.299999,48.400002,41.512066,513572
2010-11-30,48.200001,51.799999,47.349998,51.349998,44.042255,1446740
2010-12-01,51.000000,54.299999,50.750000,53.950001,46.272240,650558
2010-12-02,54.599998,55.500000,52.900002,53.950001,46.272240,661182
2010-12-03,55.099998,55.700001,50.000000,50.650002,43.441875,1489775
2010-12-06,51.400002,51.950001,49.049999,49.549999,42.498413,636168
2010-12-07,49.950001,51.400002,47.200001,47.849998,41.040352,1558581
2010-12-08,47.500000,48.000000,46.349998,46.599998,39.968235,687241
2010-12-09,46.950001,46.950001,42.500000,42.700001,36.623257,939813
2010-12-10,42.700001,44.299999,41.500000,43.500000,37.309414,854346
2010-12-13,44.000000,45.500000,43.599998,44.400002,38.081333,1024953
2010-12-14,44.799999,46.750000,44.500000,46.450001,39.839592,725546
2010-12-15,45.799999,48.000000,44.400002,45.150002,38.724590,943087
2010-12-16,44.200001,45.400002,44.099998,44.549999,38.209980,576913
2010-12-20,44.250000,45.250000,43.650002,44.950001,38.553059,335601
2010-12-21,45.750000,46.799999,44.349998,46.500000,39.882469,489283
2010-12-22,46.950001,47.700001,45.900002,46.750000,40.096886,646563
2010-12-23,47.099998,47.200001,45.599998,46.000000,39.453629,308832
2010-12-24,45.599998,46.500000,45.150002,45.849998,39.324966,274449
2010-12-27,46.000000,46.700001,45.450001,45.549999,39.067657,180965
2010-12-28,45.849998,46.900002,45.400002,46.299999,39.710930,260934
2010-12-29,46.500000,47.700001,46.000000,46.400002,39.796700,308702
2010-12-30,46.500000,46.900002,46.000000,46.299999,39.710930,196442
2010-12-31,46.500000,47.599998,46.099998,47.000000,40.311317,377820
2011-01-03,47.500000,49.000000,46.549999,48.099998,41.254772,1066284
2011-01-04,48.650002,48.650002,47.049999,47.250000,40.525734,437233
2011-01-05,47.049999,47.849998,46.400002,46.650002,40.011127,224382
2011-01-06,47.150002,47.900002,45.299999,45.549999,39.067657,481522
2011-01-07,45.549999,46.200001,42.750000,43.049999,36.923450,527171
2011-01-10,43.049999,43.750000,41.799999,42.250000,36.237293,790233
2011-01-11,42.250000,43.000000,40.299999,41.450001,35.551147,1112950
2011-01-12,41.450001,44.099998,40.799999,43.450001,37.266521,532010
2011-01-13,47.000000,47.000000,41.500000,42.000000,36.022881,328395
2011-01-14,42.049999,42.500000,41.200001,41.599998,35.679794,279405
2011-01-17,42.200001,42.200001,40.799999,41.000000,35.165188,382414
2011-01-18,41.000000,41.900002,41.000000,41.200001,35.336727,226379
2011-01-19,40.500000,41.500000,40.049999,40.349998,34.607697,484680
2011-01-20,40.099998,42.150002,40.049999,41.400002,35.508263,719817
2011-01-21,41.599998,42.299999,41.400002,41.700001,35.765568,393612
2011-01-24,42.150002,42.549999,41.150002,41.349998,35.465382,409841
2011-01-25,42.500000,43.349998,40.799999,41.200001,35.336727,1268959
2011-01-27,41.700001,41.700001,40.599998,40.849998,35.036530,239447
2011-01-28,41.000000,41.000000,38.650002,39.250000,33.664238,421040
2011-01-31,38.500000,41.450001,37.500000,40.650002,34.864994,407853
2011-02-01,39.200001,41.049999,38.500000,38.849998,33.321167,412327
2011-02-02,39.299999,39.849998,37.750000,38.000000,32.803215,394676
2011-02-03,38.650002,38.700001,37.150002,37.299999,32.198948,518248
2011-02-04,37.500000,38.400002,36.849998,37.450001,32.328434,374773
2011-02-07,38.500000,39.900002,37.599998,38.049999,32.846367,512354
2011-02-08,38.450001,38.450001,36.099998,37.049999,31.983141,379405
2011-02-09,36.900002,36.950001,35.000000,35.400002,30.558784,369307
2011-02-10,35.900002,35.900002,34.299999,35.150002,30.342976,232852
2011-02-11,35.150002,37.950001,34.849998,37.450001,32.328434,347073
2011-02-14,36.099998,38.900002,36.099998,38.650002,33.364323,234831
2011-02-15,38.799999,39.150002,37.750000,38.349998,33.105350,172729
2011-02-16,38.299999,39.599998,38.000000,39.250000,33.882267,162278
2011-02-17,39.500000,40.400002,38.599998,39.250000,33.882267,301320
2011-02-18,39.599998,39.599998,38.000000,38.150002,32.932701,164378
2011-02-21,38.049999,38.500000,37.000000,37.450001,32.328434,89721
2011-02-22,37.049999,37.900002,36.799999,37.099998,32.026295,97569
2011-02-23,37.450001,37.450001,36.250000,36.549999,31.551506,124646
2011-02-24,36.250000,37.000000,35.099998,35.450001,30.601950,356072
2011-02-25,36.099998,36.799999,34.700001,35.150002,30.342976,165185
2011-02-28,35.849998,38.150002,34.650002,36.650002,31.637833,349040
2011-03-01,37.200001,39.250000,36.700001,38.450001,33.191677,271207
2011-03-03,38.750000,38.900002,37.799999,38.049999,32.846367,275977
2011-03-04,38.250000,38.700001,37.049999,37.400002,32.285278,130712
2011-03-07,37.000000,37.200001,35.750000,36.099998,31.163054,91902
2011-03-08,36.200001,37.000000,36.000000,36.250000,31.292542,177848
2011-03-09,36.549999,37.400002,36.150002,37.099998,32.026295,128335
2011-03-10,37.000000,37.000000,36.299999,36.549999,31.551506,84330
2011-03-11,36.299999,36.500000,35.900002,36.000000,31.076738,109281
2011-03-14,35.750000,36.500000,35.450001,36.049999,31.119898,125917
2011-03-15,35.950001,36.049999,35.049999,35.849998,30.947248,224975
2011-03-16,36.000000,37.000000,35.849998,36.400002,31.422029,267636
2011-03-17,37.400002,39.849998,37.400002,38.250000,33.019028,1270266
2011-03-18,38.700001,39.400002,36.599998,37.099998,32.026295,837833
2011-03-21,37.400002,37.400002,35.900002,36.099998,31.163054,558226
2011-03-22,36.500000,39.150002,35.799999,37.950001,32.760056,488674
2011-03-23,37.599998,39.400002,36.799999,38.700001,33.407490,358446
2011-03-24,38.599998,39.099998,37.450001,38.349998,33.105350,418115
2011-03-25,38.049999,39.299999,37.599998,38.799999,33.493801,395396
2011-03-28,39.049999,39.500000,37.950001,38.900002,33.580135,598220
2011-03-29,39.250000,39.500000,38.000000,38.799999,33.493801,513547
2011-03-30,38.599998,40.900002,38.400002,40.250000,34.745510,560975
2011-03-31,40.799999,40.900002,39.099998,40.099998,34.616028,740271
2011-04-01,39.599998,40.500000,39.500000,39.849998,34.400211,357084
2011-04-04,39.750000,40.700001,39.599998,40.150002,34.659191,613521
2011-04-05,40.099998,41.900002,39.650002,41.150002,35.522427,769532
2011-04-06,41.650002,41.750000,40.599998,40.799999,35.220291,470269
2011-04-07,40.799999,41.400002,40.450001,40.650002,35.090809,458703
2011-04-08,40.700001,41.250000,39.599998,39.750000,34.313892,349341
2011-04-11,39.750000,39.950001,38.700001,38.900002,33.580135,151428
2011-04-13,38.750000,39.900002,38.200001,39.750000,34.313892,181879
2011-04-15,39.849998,39.950001,38.549999,38.849998,33.536972,157935
2011-04-18,38.849998,39.400002,38.049999,38.200001,32.975868,245803
2011-04-19,38.299999,38.500000,38.000000,38.250000,33.019028,123591
2011-04-20,38.500000,38.900002,36.599998,38.099998,32.889534,688452
2011-04-21,38.099998,38.500000,37.700001,37.950001,32.760056,150332
2011-04-25,38.000000,38.000000,37.200001,37.299999,32.198948,224875
2011-04-26,37.400002,38.150002,37.150002,37.750000,32.587410,604123
2011-04-27,37.500000,38.150002,34.799999,36.950001,31.896812,307341
2011-04-28,37.700001,37.700001,36.150002,36.450001,31.465195,168205
2011-04-29,36.500000,37.500000,35.750000,37.000000,31.939972,242890
2011-05-02,37.000000,37.000000,35.900002,36.099998,31.163054,102885
2011-05-03,35.900002,36.700001,35.599998,36.049999,31.119898,395047
2011-05-04,35.900002,36.299999,35.200001,36.049999,31.119898,126072
2011-05-05,36.000000,36.200001,34.849998,35.000000,30.213488,149970
2011-05-06,35.450001,36.049999,34.400002,34.700001,29.954517,215548
2011-05-09,34.500000,34.950001,34.150002,34.349998,29.652378,147610
2011-05-10,34.299999,34.849998,34.150002,34.299999,29.609213,107324
2011-05-11,34.549999,35.349998,34.299999,34.849998,30.084005,103805
2011-05-12,34.950001,35.000000,34.049999,34.200001,29.522890,80561
2011-05-13,34.400002,35.700001,33.599998,33.799999,29.177595,489785
2011-05-16,33.099998,34.299999,30.049999,33.900002,29.263922,122045
2011-05-17,33.700001,35.650002,33.500000,35.150002,30.342976,558200
2011-05-18,35.400002,35.400002,34.000000,34.599998,29.868187,228666
2011-05-19,34.750000,34.799999,34.000000,34.400002,29.695539,143006
2011-05-20,34.049999,35.900002,33.650002,33.849998,29.220758,382507
2011-05-23,33.700001,33.950001,32.700001,32.799999,28.314354,163616
2011-05-24,32.799999,33.250000,32.299999,32.650002,28.184870,141507
2011-05-25,32.799999,33.349998,31.600000,32.599998,28.141705,179649
2011-05-26,32.750000,34.099998,32.250000,33.599998,29.004948,154891
2011-05-27,33.150002,34.000000,32.849998,33.450001,28.875463,95543
2011-05-30,33.549999,34.400002,32.099998,33.450001,28.875463,343703
2011-05-31,33.900002,34.599998,32.900002,34.299999,29.609213,143577
2011-06-01,34.349998,34.900002,34.299999,34.750000,29.997681,143349
2011-06-02,34.450001,34.750000,33.549999,34.299999,29.609213,130388
2011-06-03,34.150002,36.000000,34.000000,35.500000,30.645107,263024
2011-06-06,35.900002,36.349998,34.150002,34.599998,29.868187,379758
2011-06-07,34.599998,35.099998,34.200001,34.799999,30.040842,125355
2011-06-08,34.650002,35.299999,34.150002,35.000000,30.213488,94418
2011-06-09,35.000000,36.400002,34.349998,35.599998,30.731432,302684
2011-06-10,35.299999,36.000000,34.750000,35.599998,30.731432,256881
2011-06-13,35.000000,35.900002,34.299999,35.250000,30.429298,346701
2011-06-14,34.799999,35.200001,34.349998,34.799999,30.040842,1291891
2011-06-15,34.750000,34.849998,34.000000,34.299999,29.609213,136725
2011-06-16,34.000000,34.299999,33.200001,33.849998,29.220758,312182
2011-06-17,34.400002,34.650002,33.349998,33.799999,29.177595,260819
2011-06-20,33.599998,34.250000,31.850000,33.150002,28.616495,364555
2011-06-21,32.700001,33.849998,32.200001,33.150002,28.616495,205695
2011-06-22,32.799999,34.400002,32.299999,33.700001,29.091274,435487
2011-06-23,33.049999,33.950001,32.599998,33.700001,29.091274,268319
2011-06-24,33.099998,34.500000,32.799999,34.099998,29.436569,315053
2011-06-27,33.900002,34.000000,33.299999,33.650002,29.048109,195014
2011-06-28,33.549999,33.599998,32.250000,32.599998,28.141705,223881
2011-06-29,32.500000,33.900002,32.200001,33.700001,29.091274,349252
2011-06-30,33.049999,34.000000,32.500000,33.400002,28.832296,412720
2011-07-01,33.000000,34.299999,33.000000,34.000000,29.350241,284582
2011-07-04,34.000000,34.299999,33.599998,33.799999,29.177595,196321
2011-07-05,33.599998,34.000000,33.000000,33.200001,28.659653,202978
2011-07-06,33.500000,33.599998,33.000000,33.299999,28.745979,74928
2011-07-07,33.450001,33.549999,33.000000,33.400002,29.138569,146713
2011-07-08,33.400002,33.450001,32.900002,33.049999,28.833214,133167
2011-07-11,33.250000,33.250000,32.599998,32.849998,28.658731,63548
2011-07-12,32.599998,34.200001,32.450001,33.549999,29.269419,234761
2011-07-13,33.450001,34.000000,33.200001,33.549999,29.269419,125253
2011-07-14,33.400002,33.650002,33.099998,33.400002,29.138569,113344
2011-07-15,33.250000,34.200001,33.099998,33.750000,29.443901,146739
2011-07-18,34.000000,34.000000,33.200001,33.250000,29.007700,125181
2011-07-19,33.150002,33.549999,32.700001,32.849998,28.658731,178461
2011-07-20,32.049999,33.400002,32.000000,32.500000,28.353390,192678
2011-07-21,32.400002,32.900002,32.150002,32.599998,28.440632,88754
2011-07-22,32.700001,32.750000,32.099998,32.400002,28.266151,194817
2011-07-25,32.250000,34.150002,32.000000,33.349998,29.094942,860821
2011-07-26,33.549999,33.549999,32.400002,32.950001,28.745979,173177
2011-07-27,32.849998,33.849998,32.400002,33.150002,28.920454,242672
2011-07-28,33.000000,33.650002,32.400002,33.250000,29.007700,292333
2011-07-29,32.650002,33.500000,32.599998,33.099998,28.876839,160952
2011-08-01,33.099998,33.599998,32.599998,33.250000,29.007700,230300
2011-08-02,32.599998,33.200001,32.599998,32.849998,28.658731,126612
2011-08-03,32.599998,33.000000,32.250000,32.599998,28.440632,81044
2011-08-04,32.549999,32.750000,31.650000,32.099998,28.004423,131303
2011-08-05,32.049999,32.799999,29.650000,32.299999,28.178909,301855
2011-08-08,32.000000,32.450001,30.500000,31.900000,27.829945,258886
2011-08-09,30.000000,31.600000,28.799999,30.900000,26.957533,250978
2011-08-10,31.850000,32.599998,30.900000,32.000000,27.917187,220985
2011-08-11,31.500000,32.799999,31.049999,32.650002,28.484257,129161
2011-08-12,32.250000,32.900002,30.750000,31.700001,27.655460,212423
2011-08-16,31.500000,31.799999,30.100000,30.600000,26.695810,220008
2011-08-17,30.500000,30.650000,29.549999,30.000000,26.172363,207959
2011-08-18,29.700001,29.900000,28.650000,29.299999,25.561672,236132
2011-08-19,28.750000,28.950001,27.799999,28.600000,24.950979,201986
2011-08-22,28.299999,29.000000,28.000000,28.600000,24.950979,156129
2011-08-23,28.400000,29.299999,27.900000,28.700001,25.038227,194859
2011-08-24,28.600000,29.600000,28.299999,29.400000,25.648912,145974
2011-08-25,29.049999,29.500000,28.400000,29.100000,25.387190,80876
2011-08-26,28.700001,29.700001,28.200001,28.549999,24.907364,91446
2011-08-29,28.549999,30.250000,28.549999,29.700001,25.910639,194077
2011-08-30,29.700001,29.900000,28.500000,28.850000,25.169088,208217
2011-09-02,29.200001,29.799999,28.450001,29.450001,25.692532,167813
2011-09-05,29.000000,29.700001,28.500000,29.000000,25.299948,82285
2011-09-06,29.000000,29.299999,28.700001,28.950001,25.256325,45823
2011-09-07,29.049999,29.299999,28.700001,28.950001,25.256325,101142
2011-09-08,29.500000,29.500000,28.700001,28.900000,25.212709,80923
2011-09-09,29.450001,29.450001,28.500000,28.600000,24.950979,94624
2011-09-12,28.200001,28.650000,28.000000,28.049999,24.471155,84554
2011-09-13,28.299999,28.500000,27.549999,27.700001,24.165815,66705
2011-09-14,27.850000,28.000000,27.450001,27.600000,24.078573,36680
2011-09-15,27.500000,27.950001,27.400000,27.549999,24.034952,62730
2011-09-16,27.600000,28.200001,27.549999,28.000000,24.427538,87233
2011-09-19,28.000000,28.299999,27.400000,27.950001,24.383913,125863
2011-09-20,28.000000,29.000000,27.700001,28.100000,24.514780,90515
2011-09-21,28.000000,28.850000,27.750000,28.450001,24.820124,89636
2011-09-22,28.150000,28.400000,27.250000,27.950001,24.383913,120433
2011-09-23,27.799999,28.250000,24.200001,27.850000,24.296675,187511
2011-09-26,27.500000,28.299999,26.400000,27.500000,23.991327,149370
2011-09-27,27.299999,28.799999,27.299999,28.200001,24.602018,111340
2011-09-28,28.799999,29.000000,27.750000,28.350000,24.732882,22927
2011-09-29,28.049999,28.299999,27.400000,28.100000,24.514780,46276
2011-09-30,27.850000,28.350000,27.500000,27.850000,24.296675,65265
2011-10-03,27.799999,27.799999,26.650000,27.049999,23.598743,45802
2011-10-04,27.000000,27.000000,25.350000,26.450001,23.075298,141182
2011-10-05,27.200001,27.200001,25.000000,25.700001,22.420990,106799
2011-10-07,26.049999,26.900000,25.750000,26.150000,22.813574,84040
2011-10-10,26.000000,26.400000,25.750000,25.900000,22.595476,35158
2011-10-11,26.000000,26.200001,25.900000,26.100000,22.769955,43360
2011-10-12,25.900000,26.549999,25.750000,25.950001,22.639095,63653
2011-10-13,26.000000,26.400000,25.650000,25.750000,22.464609,95047
2011-10-14,25.799999,25.799999,24.400000,24.600000,21.461336,283850
2011-10-17,24.750000,25.200001,24.600000,24.799999,21.635818,217488
2011-10-18,24.250000,24.850000,24.000000,24.650000,21.504959,169454
2011-10-19,24.600000,24.600000,24.000000,24.350000,21.243231,146906
2011-10-20,24.200001,25.900000,24.049999,25.400000,22.159266,161484
2011-10-21,25.500000,26.600000,25.250000,25.900000,22.595476,174652
2011-10-24,26.650000,26.750000,26.000000,26.400000,23.031677,2119198
2011-10-25,26.000000,26.850000,26.000000,26.600000,23.206163,1098224
2011-10-28,26.950001,30.900000,26.850000,27.549999,24.034952,30260189
2011-10-31,27.900000,27.900000,26.000000,26.549999,23.162539,259905
2011-11-01,26.600000,27.200001,26.000000,26.950001,23.511501,192582
2011-11-02,26.500000,27.100000,25.549999,26.400000,23.031677,256815
2011-11-03,26.299999,26.900000,25.799999,25.900000,22.595476,430452
2011-11-04,25.950001,26.200001,25.750000,25.850000,22.551849,124369
2011-11-08,25.900000,27.450001,25.900000,27.250000,23.773228,663993
2011-11-09,27.250000,27.600000,27.000000,27.150000,23.685989,84452
2011-11-11,27.000000,27.250000,25.850000,26.799999,23.380642,244310
2011-11-14,26.799999,27.000000,25.850000,26.049999,22.726332,66005
2011-11-15,26.950001,27.000000,24.750000,24.950001,21.766684,81302
2011-11-16,24.950001,25.000000,23.200001,24.150000,21.068752,364600
2011-11-17,23.900000,24.500000,23.000000,23.700001,20.676168,118066
2011-11-18,23.799999,24.200001,22.049999,23.850000,20.807024,175002
2011-11-21,23.500000,26.700001,23.150000,26.299999,22.944433,7211996
2011-11-22,26.549999,26.549999,25.000000,25.750000,22.464609,2369094
2011-11-23,25.500000,25.750000,24.200001,24.950001,21.766684,86819
2011-11-24,24.500000,25.250000,24.250000,24.950001,21.766684,65302
2011-11-25,24.500000,25.549999,24.500000,25.150000,21.941162,69919
2011-11-28,25.000000,26.700001,25.000000,26.500000,23.118921,260947
2011-11-29,26.400000,27.049999,25.750000,26.850000,23.424261,62910
2011-11-30,26.900000,26.900000,25.750000,25.900000,22.595476,118290
2011-12-01,26.100000,26.950001,26.100000,26.700001,23.293404,51208
2011-12-02,26.000000,27.600000,26.000000,27.200001,23.729607,156922
2011-12-05,26.900000,27.000000,26.000000,26.850000,23.424261,61631
2011-12-07,26.350000,27.350000,26.049999,26.250000,22.900818,67358
2011-12-08,26.100000,27.700001,25.299999,26.299999,22.944433,641449
2011-12-09,25.600000,26.450001,24.799999,25.100000,21.897543,97120
2011-12-12,25.350000,25.400000,23.900000,24.049999,20.981506,86450
2011-12-13,24.000000,24.700001,23.350000,24.500000,21.374092,107713
2011-12-14,23.900000,24.299999,23.600000,24.000000,20.937889,24124
2011-12-15,24.000000,24.049999,23.000000,23.549999,20.545305,33629
2011-12-16,23.450001,24.500000,22.250000,22.799999,19.890995,92025
2011-12-19,22.799999,23.700001,22.000000,22.600000,19.716513,70183
2011-12-20,22.500000,23.200001,21.250000,22.100000,19.280306,68457
2011-12-21,23.000000,23.299999,22.799999,23.100000,20.152718,76382
2011-12-22,23.000000,23.000000,22.100000,22.700001,19.803749,63594
2011-12-23,22.700001,24.500000,22.500000,24.150000,21.068752,159939
2011-12-26,23.850000,26.750000,23.650000,26.350000,22.988058,173928
2011-12-27,26.350000,28.000000,24.000000,27.799999,24.253050,161506
2011-12-28,27.049999,27.799999,26.500000,27.650000,24.122194,121039
2011-12-29,27.150000,27.500000,25.600000,25.900000,22.595476,55728
2011-12-30,26.350000,26.850000,25.799999,25.900000,22.595476,27031
2012-01-02,25.500000,27.500000,25.500000,26.799999,23.380642,62159
2012-01-03,26.549999,27.150000,26.500000,26.799999,23.380642,40318
2012-01-04,26.950001,27.500000,26.450001,26.650000,23.249779,30277
2012-01-05,26.350000,29.850000,25.200001,27.250000,23.773228,119840
2012-01-06,26.799999,27.000000,26.299999,26.500000,23.118921,26540
2012-01-07,null,null,null,null,null,null
2012-01-09,26.250000,27.250000,25.799999,27.049999,23.598743,40003
2012-01-10,26.700001,27.950001,26.700001,27.200001,23.729607,61091
2012-01-11,27.650000,27.850000,27.150000,27.650000,24.122194,57653
2012-01-12,28.000000,28.900000,27.200001,27.500000,23.991327,99786
2012-01-13,27.549999,28.650000,27.400000,27.850000,24.296675,56211
2012-01-16,27.950001,28.200001,26.750000,27.799999,24.253050,79607
2012-01-17,28.200001,28.700001,27.950001,28.150000,24.558401,114918
2012-01-18,28.049999,28.900000,28.049999,28.549999,24.907364,98375
2012-01-19,28.600000,29.950001,28.500000,28.950001,25.256325,217209
2012-01-20,29.500000,29.799999,28.900000,29.500000,25.736156,57476
2012-01-23,29.900000,30.900000,29.000000,30.299999,26.434082,107828
2012-01-24,31.000000,32.450001,29.750000,30.950001,27.001152,503309
2012-01-25,31.000000,31.400000,29.549999,30.950001,27.001152,69849
2012-01-27,31.900000,32.000000,31.299999,31.549999,27.524599,73815
2012-01-30,31.950001,32.799999,31.200001,32.250000,28.135290,196758
2012-01-31,32.500000,33.599998,32.250000,33.049999,28.833214,231551
2012-02-01,33.150002,33.599998,32.650002,33.400002,29.138569,102648
2012-02-02,33.799999,34.250000,32.700001,33.250000,29.270611,79948
2012-02-03,33.400002,34.000000,33.200001,33.500000,29.490694,58584
